Date/Time of Report: 3/16/2025 16:22:34,,,,,,,,,
Requester: CSTN01-1 - Oper,,,,,,,,,
Filter Applied: Event Time: Live,,,,,,,,,
Sort Criteria: ,,,,,,,,,
Server: ESV-01B,,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units,
3/14/2025 22:37:45.900,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,OFF,,
3/14/2025 22:37:45.900,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,OFF,,
3/14/2025 22:37:45.000,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,OFF,,
3/14/2025 22:37:45.600,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,OFF,,
3/14/2025 22:37:44.600,1300,TRANSCHK,State Change,,J 00,SCM,Running,,
3/14/2025 22:37:44.900,1300,TRANSCHK,Start,,J 00,SCM,CHILD,,
3/14/2025 22:37:44.700,01,OP_TRANSCHK,State Change,,J 00,RCM;$330013f228e17ad7-0007,Running,,
3/14/2025 22:37:44.400,01,OP_TRANSCHK,Start of Control,,J 00,TRANSCHK;$330013f228e17ad7-0007;TRANSCHK,Idle;1;1;1,,
3/14/2025 22:37:44.300,01,OP_TRANSCHK,Acquire,,J 00,TRANSCHK;$330013f228e17ad7-0007,SYSTEM:SCM;1,,
3/14/2025 22:37:44.700,01,OP_TRANSCHK,Start,,J 00,RCM;$330013f228e17ad7-0007;$ACTIVITY_330013f228e97afb,CHILD,,
3/14/2025 22:37:42.100,01,UP_RECOVERY,Start of Control,,J 00,OP_TRANSCHK;$330513f255cd21f6-0015;OP_TRANSCHK,Idle;1;1;1,,
3/14/2025 22:37:42.400,01,UP_RECOVERY,Acquire,,J 00,OP_TRANSCHK;$330513f255cd21f6-0015,SYSTEM:MASTERRECIPE;1,,
3/14/2025 22:37:41.300,01,UP_RECOVERY,Release,,J 00,OP_NASH2;$330513f255cd21f6-0015,SYSTEM:MASTERRECIPE;1,,
3/14/2025 22:37:41.500,01,UP_RECOVERY,End of Control,,J 00,OP_NASH2;$330513f255cd21f6-0015,Idle;1;1;1,,
3/14/2025 22:37:41.200,01,$ACTIVITY_330413F2352AB609,RecipeRemoval,,J 00,$ACTIVITY_330413F2352AB609;$330013f228e17ad7-0006,,,
3/14/2025 22:37:41.100,01,$ACTIVITY_330413F2352AB609,State Change,,J 00,RCM;$330013f228e17ad7-0006,Idle,,
3/14/2025 22:37:40.100,01,$ACTIVITY_330413F2352AB609,Command,,J 00,RCM;$330013f228e17ad7-0006,Reset,,
3/14/2025 22:37:40.600,01,$ACTIVITY_330413F2352AB609,End,,J 00,RCM;$330013f228e17ad7-0006,,,
3/14/2025 22:37:40.600,01,$ACTIVITY_330413F2352AB609,State Change,,J 00,RCM;$330013f228e17ad7-0006,Complete,,
3/14/2025 22:37:40.400,01,$ACTIVITY_330413F2352AB609,Phase State Change,,J 00,NASH2;$330013f228e17ad7-0006,ActiveComplt,,
3/14/2025 22:37:40.400,01,$ACTIVITY_330413F2352AB609,Phase End,,J 00,NASH2;$330013f228e17ad7-0006,1,,
3/14/2025 22:37:40.100,01,$ACTIVITY_330413F2352AB609,Release,,J 00,NASH2;$330013f228e17ad7-0006,SYSTEM:SCM;1,,
3/14/2025 22:37:40.900,01,$ACTIVITY_330413F2352AB609,End of Control,,J 00,NASH2;$330013f228e17ad7-0006,Idle;1;1;1,,
3/14/2025 22:37:39.200,1400,NASH2,State Change,,J 00,SCM,Idle,,
3/14/2025 22:37:39.100,01,EVENT_SCM2B,ChOfSt,,J 00,FILWASH_B_T1,ON,,
3/14/2025 22:37:39.600,01,EVENT_SCM2B,ChOfSt,,J 00,POLYREC_B_T1,ON,,
3/14/2025 22:37:39.500,01,EVENT_SCM2B,ChOfSt,,J 00,HEATUP2_B_T1,ON,,
3/14/2025 22:37:39.400,01,EVENT_SCM2B,ChOfSt,,J 00,PRERECOV_B_T1,ON,,
3/14/2025 22:37:39.100,01,EVENT_SCM2B,ChOfSt,,J 00,AUTOJET_B1_T1_1,ON,,
3/14/2025 22:37:39.400,01,EVENT_SCM2A,ChOfSt,,J 00,DISCCHK_B_T1,ON,,
3/14/2025 22:37:39.300,01,EVENT_SCM2A,ChOfSt,,J 00,DISCHARGE_B_T1,ON,,
3/14/2025 22:37:39.300,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,ON,,
3/14/2025 22:37:39.800,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,,
3/14/2025 22:37:39.500,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,,
3/14/2025 22:37:39.000,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:37:39.600,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,,
3/14/2025 22:37:39.800,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,,
3/14/2025 22:37:39.400,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,,
3/14/2025 22:37:39.600,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,,
3/14/2025 22:37:39.600,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,,
3/14/2025 22:37:39.700,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,,
3/14/2025 22:37:39.400,01,$ACTIVITY_330413F2352AB609,Phase State Change,,J 00,NASH2;$330013f228e17ad7-0006,ProcReset,,
3/14/2025 22:37:38.400,1400,NASH2,End,,J 00,SCM,,,
3/14/2025 22:37:38.400,1400,NASH2,State Change,,J 00,SCM,Complete,,
3/14/2025 22:37:36.200,01,EIP0403R,OFFNRM,,J 00,BPO037 REPORT REQUEST,ON,,
3/14/2025 22:37:33.800,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.1431522369385,amp,
3/14/2025 22:37:27.100,1300,RECHEAT,State Change,,J 00,SCM,Idle,,
3/14/2025 22:37:26.800,1300,RECHEAT,End,,J 00,SCM,,,
3/14/2025 22:37:26.700,1300,RECHEAT,State Change,,J 00,SCM,Complete,,
3/14/2025 22:37:25.616,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/14/2025 22:37:19.900,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.1929845809937,amp,
3/14/2025 22:36:56.784,1500,MIC1506A,CHANGE,,,pida.opHilm,65,%,
3/14/2025 22:36:47.683,1500,MIC1506A,CHANGE,,,PIDA.ADVDEVOPT,ENABLE,,
3/14/2025 22:36:13.700,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.1234483718872,amp,
3/14/2025 22:36:04.457,1500,FIC1506A,CHANGE,,,PIDA.ADVSP,27,t/h,
3/14/2025 22:35:10.648,1500,FIC1506A,CHANGE,,,pida.opHilm,55,%,
3/14/2025 22:34:49.574,1500,FIC1506A,CHANGE,,,pida.mode,NORMAL,,
3/14/2025 22:34:47.718,1500,FIC1506A,CHANGE,,,PIDA.SP,25,t/h,
3/14/2025 22:34:43.629,1500,FIC1506A,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:34:30.645,1500,FIC1506A,CHANGE,,,pida.mode,NORMAL,,
3/14/2025 22:34:29.458,1500,FIC1506A,CHANGE,,,PIDA.SP,25,t/h,
3/14/2025 22:34:26.825,1500,FIC1506A,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:34:21.125,1500,FIC1506A,CHANGE,,,pida.mode,NORMAL,,
3/14/2025 22:34:08.429,1500,MIC1506A,CHANGE,,,pida.opHilm,60,%,
3/14/2025 22:33:52.100,1500,EI1504A2,PVHIHI,OK,H 00,CE1501A CURRENT,40.1926460266113,amp,
3/14/2025 22:33:28.579,1500,FIC1506A,CHANGE,,,PIDA.OP,37.5,%,
3/14/2025 22:33:20.226,1500,EI1504A2,PVHIHI,ACK,,CE1501A CURRENT,,,
3/14/2025 22:33:17.000,1500,EI1504A2,PVHIHI,,H 00,CE1501A CURRENT,41.0382442474365,amp,
3/14/2025 22:33:10.589,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/14/2025 22:33:01.000,1500,EI1504A2,PVHIHI,OK,H 00,CE1501A CURRENT,40.2320623397827,amp,
3/14/2025 22:32:50.000,1400,FI1406,PVLOW,OK,H 00,PU1403 MIN FLOW,621.164285745127,kg/Hr,
3/14/2025 22:32:49.689,1500,FIC1506A,CHANGE,,,PIDA.OP,38.2361425648164,%,
3/14/2025 22:32:48.169,1500,FIC1506A,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:32:46.198,1500,EI1504A2,PVHIHI,ACK,,CE1501A CURRENT,,,
3/14/2025 22:32:41.765,1500,FIC1506A,CHANGE,,,pida.mode,NORMAL,,
3/14/2025 22:32:29.300,1500,EI1504A2,PVHIHI,,H 00,CE1501A CURRENT,41.3195114135742,amp,
3/14/2025 22:32:27.300,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.719690322876,amp,
3/14/2025 22:32:22.143,1500,FIC1506A,CHANGE,,,PIDA.OP,39.3842874309965,%,
3/14/2025 22:32:20.719,1500,FIC1506A,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:32:16.418,1500,SLYTNK_B,CHANGE,,,DATA.R85.Value,6.8,,
3/14/2025 22:30:52.146,1500,FIC1506A,CHANGE,,,PIDA.ADVSP,26.5,t/h,
3/14/2025 22:29:27.241,1300,TIC1301A,DEVHI,ACK,,RE1301A,,,
3/14/2025 22:29:26.123,1400,FI1406,PVLOW,ACK,,PU1403 MIN FLOW,,,
3/14/2025 22:29:15.100,1400,FI1406,PVLOW,,H 00,PU1403 MIN FLOW,581.91916391375,kg/Hr,
3/14/2025 22:29:05.200,1300,TIC1301A_DEV,OFFNRM,,J 00,TIC1301A DEVIATION HIGH,ON,,
3/14/2025 22:29:03.900,1300,TIC1301A,DEVHI,,L 00,RE1301A,0.51660258881094,DegC,
3/14/2025 22:23:32.867,1100,LI1107,PVLOLO,ACK,,VE1101,,,
3/14/2025 22:23:12.300,1100,LI1107,PVLOLO,,H 00,VE1101,0.499725227355957,m,
3/14/2025 22:22:37.000,1700,TI1701,PVHIGH,OK,L 00,RF1701 DELIVERY,7.99679565429688,DegC,
3/14/2025 22:22:01.933,1500,TIC1511,CHANGE,,,PIDA.SP,91,DegC,
3/14/2025 22:20:42.508,1100,LI1107,PVLOW,ACK,,VE1101,,,
3/14/2025 22:20:34.300,1100,LI1107,PVLOW,,L 00,VE1101,0.599288101196289,m,
3/14/2025 22:20:07.500,1400,TIC1401,PVLOW,OK,L 00,VE1401,32.0353584289551,DegC,
3/14/2025 22:19:53.800,1100,CATWASH_A,State Change,,J 00,SCM,Idle,,
3/14/2025 22:19:53.800,01,EVENT_SCM2B,ChOfSt,,J 00,CATWASH_B_T1,ON,,
3/14/2025 22:19:53.900,01,EVENT_SCM2A,ChOfSt,,J 00,VCMFEED_B_T1,ON,,
3/14/2025 22:19:53.700,01,EVENT_SCM2A,ChOfSt,,J 00,HEATUP_B_T1,ON,,
3/14/2025 22:19:53.700,01,EVENT_SCM2A,ChOfSt,,J 00,PWFEED_B_T1,ON,,
3/14/2025 22:19:53.200,01,EVENT_SCM2A,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:19:53.500,01,EVENT_SCM2A,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:19:53.900,01,EVENT_SCM2A,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:19:53.100,01,EVENT_SCM2A,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:19:53.200,01,EVENT_SCM2A,OFFNRM,OK,J 00,,OFF,,
3/14/2025 22:19:53.100,01,EVENT_SCM2,ChOfSt,,J 00,AVPW_B_T1,ON,,
3/14/2025 22:19:53.100,01,EVENT_SCM2,ChOfSt,,J 00,AVCHK_B_T1,ON,,
3/14/2025 22:19:53.000,01,EVENT_SCM2,ChOfSt,,J 00,POLYINIT_B_T1,ON,,
3/14/2025 22:19:53.700,01,EVENT_SCM2,ChOfSt,,J 00,POLYCHK_B_T1,ON,,
3/14/2025 22:19:53.600,01,EVENT_SCM2,ChOfSt,,J 00,AFCOAT_B_T1,ON,,
3/14/2025 22:19:53.600,01,EVENT_SCM2,ChOfSt,,J 00,AIRTOVCM_B_T1,ON,,
3/14/2025 22:19:53.500,01,EVENT_SCM2,ChOfSt,,J 00,CH18FEED_B_T1,ON,,
3/14/2025 22:19:52.800,1100,CATWASH_A,End,,J 00,SCM,,,
3/14/2025 22:19:52.700,1100,CATWASH_A,State Change,,J 00,SCM,Complete,,
3/14/2025 22:19:52.700,01,EVENT_SCM1,ChOfSt,,J 00,RDYINIT_T1,ON,,
3/14/2025 22:19:51.000,01,EIP0217R,OFFNRM,,J 00,BPO018 A REPORT REQUEST,ON,,
3/14/2025 22:19:02.916,1500,FQC1504,CHANGE,,,pida.mode,NORMAL,,
3/14/2025 22:19:01.786,1500,FQC1504,CHANGE,,,pida.mode,AUTO,,
3/14/2025 22:19:00.345,1500,FQC1504,CHANGE,,,PIDA.OP,40,%,
3/14/2025 22:18:58.063,1500,FQC1504,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:18:53.637,1500,FQC1504,CHANGE,,,pida.mode,MAN,,
3/14/2025 22:17:37.500,1300,ALMMNG1,OFFNRM,OK,L 00,TIC1301A DEV LO Alarm,OFF,,
3/14/2025 22:17:35.100,1300,TIC1301A,DEVLOW,OK,J 00,RE1301A,-0.497043924937529,DegC,
3/14/2025 22:17:07.700,01,$ACTIVITY_330413F2352AB609,Phase State Change,,J 00,NASH2;$330013f228e17ad7-0006,ProcState,,
3/14/2025 22:17:06.700,1400,NASH2,State Change,,J 00,SCM,Running,,
3/14/2025 22:17:06.200,1400,NASH2,Start,,J 00,SCM,CHILD,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,State Change,,J 00,RCM;$330013f228e17ad7-0006,Running,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Phase State Change,,J 00,NASH2;$330013f228e17ad7-0006,ProcExec,,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Start of Control,,J 00,NASH2;$330013f228e17ad7-0006;NASH2,Idle;1;1;1,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Acquire,,J 00,NASH2;$330013f228e17ad7-0006,SYSTEM:SCM;1,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Phase Start,,J 00,NASH2;$330013f228e17ad7-0006,1,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.100,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.100,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.100,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.100,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,KG/CM2G,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,KG/CM2G,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,%,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,KG/CM2G,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,SEC,
3/14/2025 22:17:06.700,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,M3/H,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,M3/H,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,M3/H,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,M3/H,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.300,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,M3/H,
3/14/2025 22:17:06.200,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.100,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,%,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.000,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,MIN,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,KG/CM2G,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,DegC,
3/14/2025 22:17:06.900,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.800,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.600,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,TON,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.500,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
3/14/2025 22:17:06.400,01,$ACTIVITY_330413F2352AB609,Formula,,J 00,DATA;$330013f228e17ad7-0006,1.#QNAN,,
